Date,Equipment,Handedness,"Swing Details","Plane Score","Connection Score","Rotation Score","Bat Speed (mph)","Rotational Acceleration (g)","On Plane Efficiency (%)","Attack Angle (deg)","Early Connection (deg)","Connection at Impact (deg)","Vertical Bat Angle (deg)","Power (kW)","Time to Contact (sec)","Peak Hand Speed (mph)","Exit Velocity (mph)","Launch Angle (deg)","Estimated Distance (feet)"
"Jan 11, 2022 01:46:33 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,44,68,62.8,20.5,79,-3,67,82,-36,3.57,0.14,20.5,,,
"Jan 11, 2022 01:41:47 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,59,54,64.5,14.7,71,6,84,79,-24,3.25,0.16,19.1,,,
"Jan 11, 2022 01:41:40 PM","Avenge Pro Composite BBCOR",Right,"General Practice",52,55,54,60.3,14.6,69,8,83,77,-24,2.8,0.16,18.6,,,
"Jan 11, 2022 01:41:30 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,42,57,60.8,15.7,85,7,65,80,-30,3.12,0.15,20.9,,,
"Jan 11, 2022 01:41:22 PM","Avenge Pro Composite BBCOR",Right,"General Practice",46,65,54,67.9,14.5,62,5,86,81,-28,3.59,0.16,19.1,,,
"Jan 11, 2022 01:41:14 PM","Avenge Pro Composite BBCOR",Right,"General Practice",69,49,58,67.7,16.3,86,0,72,82,-30,4.27,0.13,19.7,,,
"Jan 11, 2022 01:41:04 PM","Avenge Pro Composite BBCOR",Right,"General Practice",66,44,60,65.5,17,83,-4,66,82,-34,3.72,0.14,21.2,,,
"Jan 11, 2022 01:40:54 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,59,62,65.8,17.6,72,1,81,83,-28,3.51,0.15,19.6,,,
"Jan 11, 2022 01:40:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,51,57,62.4,15.7,70,9,74,82,-31,3.04,0.16,19.7,,,
"Jan 11, 2022 01:40:37 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,67,60,61.2,16.9,73,1,85,85,-28,2.96,0.16,19.2,,,
"Jan 11, 2022 01:40:27 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,59,59,62.5,16.8,75,4,79,85,-30,3.05,0.16,20.2,,,
"Jan 11, 2022 01:40:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,47,66,60.5,19.6,71,3,69,83,-36,2.93,0.15,20.5,,,
"Jan 11, 2022 01:39:49 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,48,62,62.5,17.9,77,0,69,84,-37,3.34,0.14,21,,,
"Jan 11, 2022 01:36:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,50,51,64.1,13.4,85,5,74,81,-26,3.24,0.16,20.5,,,
"Jan 11, 2022 01:36:26 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,50,54,63.2,14.4,81,5,76,80,-27,3.2,0.15,20.4,,,
"Jan 11, 2022 01:36:16 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,55,48,63.1,11.9,70,8,83,77,-29,2.96,0.17,19.5,,,
"Jan 11, 2022 01:36:08 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,40,53,65.6,14,75,11,62,80,-34,3.31,0.16,22.5,,,
"Jan 11, 2022 01:36:00 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,50,58,61.7,16.3,72,12,75,81,-28,3.05,0.15,20.5,,,
"Jan 11, 2022 01:35:51 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,41,59,63.6,16.6,80,4,65,79,-34,3.36,0.15,21.9,,,
"Jan 11, 2022 01:35:43 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,38,54,66,14.7,84,6,60,79,-34,3.73,0.14,22.1,,,
"Jan 11, 2022 01:35:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,52,65,64.9,19,77,2,72,85,-33,3.46,0.15,21.1,,,
"Jan 11, 2022 01:35:27 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,51,63,62.6,18.1,82,4,75,82,-32,3.45,0.14,19.7,,,
"Jan 11, 2022 01:35:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,46,61,63.7,17.3,72,11,68,82,-33,3.25,0.15,21.3,,,
"Jan 11, 2022 01:32:07 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,58,59,66.6,16.7,70,10,92,75,-19,3.85,0.14,16.4,,,
"Jan 11, 2022 01:31:51 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,45,55,67.8,15,83,5,74,76,-30,3.88,0.15,20.1,,,
"Jan 11, 2022 01:31:43 PM","Avenge Pro Composite BBCOR",Right,"General Practice",50,52,59,63.2,16.8,66,7,81,76,-31,3.42,0.14,18.9,,,
"Jan 11, 2022 01:31:34 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,45,63,67.8,18.1,68,14,80,70,-20,3.73,0.15,18.8,,,
"Jan 11, 2022 01:31:26 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,51,54,63.2,14.6,73,5,79,77,-28,3.42,0.14,18.7,,,
"Jan 11, 2022 01:31:19 PM","Avenge Pro Composite BBCOR",Right,"General Practice",46,64,58,68,16.1,63,7,91,80,-23,3.8,0.15,18.2,,,
"Jan 11, 2022 01:31:11 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,55,53,62.2,14.2,68,4,83,77,-27,3.1,0.15,17.6,,,
"Jan 11, 2022 01:31:04 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,48,69,59.6,20.7,82,-4,76,78,-26,3.47,0.13,18.5,,,
"Jan 11, 2022 01:24:22 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,44,51,68.7,13.5,74,16,77,70,-10,3.34,0.17,20.5,,,
"Jan 11, 2022 01:24:15 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,51,53,64.1,13.9,68,13,84,73,-15,3.12,0.16,18.9,,,
"Jan 11, 2022 01:24:08 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,45,55,68.9,14.8,71,10,76,74,-23,4.07,0.14,21.6,,,
"Jan 11, 2022 01:24:01 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,36,58,69.2,16.2,82,14,63,72,-17,4.04,0.15,21.5,,,
"Jan 11, 2022 01:23:54 PM","Avenge Pro Composite BBCOR",Right,"General Practice",46,58,50,71.6,12.8,63,11,89,76,-16,3.99,0.16,20,,,
"Jan 11, 2022 01:23:48 PM","Avenge Pro Composite BBCOR",Right,"General Practice",49,49,51,60.3,13.2,65,14,79,76,-16,2.64,0.17,18.4,,,
"Jan 11, 2022 01:23:41 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,35,60,67.7,17,74,19,67,66,-11,3.24,0.17,20.8,,,
"Jan 11, 2022 01:23:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,43,67,75.5,19.9,76,10,71,76,-20,5.41,0.13,21.4,,,
"Jan 11, 2022 01:23:30 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,36,68,75.8,20.2,82,-1,58,78,-33,6.43,0.11,24,,,
"Jan 11, 2022 01:21:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",42,54,47,70.8,11.5,58,18,89,72,-10,3.59,0.17,18.5,,,
"Jan 11, 2022 01:21:27 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,50,60,65.8,17,73,14,74,81,-18,3.51,0.15,19.2,,,
